continent,year,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
South America,1837,15006964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1838,15312703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1839,15621301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1840,15942636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1841,16247519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1842,16565380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1843,16886583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1844,17216742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1845,17556173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1846,17905214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1847,18264206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1848,18633510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1849,18962516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,1850,19261474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,197.856,0,0,0,0,0,0,0,0,0,0,197.856,10.273,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0.003,0,0,0,8.16,0,0,0,0,8.16,0,0,0,0,0,0
South America,1851,19505739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,415.901,0,0,0,0,0,0,0,0,0,0,218.045,11.178,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,8.423,0,0,0,0,8.676,0,0,0,0,0,0
South America,1852,19718993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,642.409,0,0,0,0,0,0,0,0,0,0,226.508,11.487,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,8.578,0,0,0,0,8.879,0,0,0,0,0,0
South America,1853,19889830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,878.371,0,0,0,0,0,0,0,0,0,0,235.962,11.863,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,8.699,0,0,0,0,9.046,0,0,0,0,0,0
South America,1854,20068516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1119.755,0,0,0,0,0,0,0,0,0,0,241.384,12.028,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,8.797,0,0,0,0,9.175,0,0,0,0,0,0
South America,1855,20255068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,1362.825,0,0,0,0,0,0,0,0,0,0,243.07,12,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,8.866,0,0,0,0,9.194,0,0,0,0,0,0
South America,1856,20449524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0,1612.233,0,0,0,0,0,0,0,0,0,0,249.408,12.196,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.933,0,0,0,0,9.32,0,0,0,0,0,0
South America,1857,20651924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,1862.668,0,0,0,0,0,0,0,0,0,0,250.434,12.126,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.978,0,0,0,0,9.276,0,0,0,0,0,0
South America,1858,20862318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,0,2116.546,0,0,0,0,0,0,0,0,0,0,253.879,12.169,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,9.015,0,0,0,0,9.295,0,0,0,0,0,0
South America,1859,21080798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,0,2373.1,0,0,0,0,0,0,0,0,0,0,256.553,12.17,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,9.044,0,0,0,0,9.293,0,0,0,0,0,0
South America,1860,21318577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,2583.12,0,0,0,0,0,0,0,0,0,0,210.02,9.852,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.941,0,0,0,0,7.926,0,0,0,0,0,0
South America,1861,21539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,0,2765.917,0,0,0,0,0,0,0,0,0,0,182.797,8.486,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.805,0,0,0,0,7.24,0,0,0,0,0,0
South America,1862,21779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,2939.151,0,0,0,0,0,0,0,0,0,0,173.234,7.954,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0.001,0,0,0,8.665,0,0,0,0,6.916,0,0,0,0,0,0
South America,1863,22024715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586,0,0,0,3097.326,0,0,0,0,0,0,0,0,0,0,158.175,7.182,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.503,0,0,0,0,6.315,0,0,0,0,0,0
South America,1864,22275557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0,0,0,3252.533,0,0,0,0,0,0,0,0,0,0,155.207,6.968,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.362,0,0,0,0,6.278,0,0,0,0,0,0
South America,1865,22531930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,3400.998,0,0,0,0,0,0,0,0,0,0,148.465,6.589,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.227,0,0,0,0,6.077,0,0,0,0,0,0
South America,1866,22793953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696,0,0,0,3549.28,0,0,0,0,0,0,0,0,0,0,148.282,6.505,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,8.109,0,0,0,0,6.095,0,0,0,0,0,0
South America,1867,23061745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,0,0,3692.066,0,0,0,0,0,0,0,0,0,0,142.786,6.191,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.99,0,0,0,0,5.866,0,0,0,0,0,0
South America,1868,23335425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,0,3835.512,0,0,0,0,0,0,0,0,0,0,143.446,6.147,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.888,0,0,0,0,5.932,0,0,0,0,0,0
South America,1869,23626812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0,0,0,3971.666,0,0,0,0,0,0,0,0,0,0,136.154,5.763,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.785,0,0,0,0,5.686,0,0,0,0,0,0
South America,1870,23949666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,0,0,0,4136.363,0,0,0,0,0,0,0,0,0,0,164.697,6.877,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.718,0,0,0,0,6.401,0,0,0,0,0,0
South America,1871,24266045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,0,0,0,4317.291,0,0,0,0,0,0,0,0,0,0,180.928,7.456,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.671,0,0,0,0,6.739,0,0,0,0,0,0
South America,1872,24615564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916,0,0,0,4499.759,0,0,0,0,0,0,0,0,0,0,182.467,7.413,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.624,0,0,0,0,6.658,0,0,0,0,0,0
South America,1873,24986133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953,0,0,0,4690.763,0,0,0,0,0,0,0,0,0,0,191.004,7.644,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.587,0,0,0,0,6.793,0,0,0,0,0,0
South America,1874,25366939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0,0,0,4886.017,0,0,0,0,0,0,0,0,0,0,195.255,7.697,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.553,0,0,0,0,6.821,0,0,0,0,0,0
South America,1875,25758111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,5077.352,0,0,0,0,0,0,0,0,0,0,191.334,7.428,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.513,0,0,0,0,6.619,0,0,0,0,0,0
South America,1876,26159790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,0,0,0,5272.459,0,0,0,0,0,0,0,0,0,0,195.108,7.458,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.477,0,0,0,0,6.659,0,0,0,0,0,0
South America,1877,26572119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0,0,0,5475.408,0,0,0,0,0,0,0,0,0,0,202.949,7.638,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.001,0,0,0,7.451,0,0,0,0,6.82,0,0,0,0,0,0
South America,1878,26995249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172,0,0,0,5682.718,0,0,0,0,0,0,0,0,0,0,207.309,7.679,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.427,0,0,0,0,6.85,0,0,0,0,0,0
South America,1879,27446251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209,0,0,0,5881.343,0,0,0,0,0,0,0,0,0,0,198.625,7.237,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.391,0,0,0,0,6.48,0,0,0,0,0,0
South America,1880,27939810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246,0,0,0,6136.871,0,0,0,0,0,0,0,0,0,0,255.527,9.146,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.422,0,0,0,0,8.241,0,0,0,0,0,0
South America,1881,28433820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282,0,0,0,6418.119,0,0,0,0,0,0,0,0,0,0,281.249,9.891,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.482,0,0,0,0,9.082,0,0,0,0,0,0
South America,1882,28971508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.319,0,0,0,6720.655,0,0,0,0,0,0,0,0,0,0,302.536,10.443,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.557,0,0,0,0,9.574,0,0,0,0,0,0
South America,1883,29539326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356,0,0,0,7036.858,0,0,0,0,0,0,0,0,0,0,316.203,10.704,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,7.636,0,0,0,0,9.818,0,0,0,0,0,0
South America,1884,30121017,0,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0.004,23.82,0,0,0,7361.342,0.004,0,0,0,0,0,0,0,0,0,324.484,10.773,0,0,0,0,0.004,0,0,0,0,0,0,0.53,0,0,0,0.021,0,0,0,7.716,0.002,0,0,0,10.014,0.02,0,0,0,0,0
South America,1885,30717090,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.007,48.262,0,0,0,7697.954,0.007,0,0,0,0,0,0,0,0,0,336.612,10.958,0,0,0,0,0.004,0,0,0,0,0,0,0.575,0,0,0,0.041,0,0,0,7.804,0.004,0,0,0,10.377,0.019,0,0,0,0,0
South America,1886,31328092,0,0,0,0.007,0.004,100,0,0,0,0,0,0,0,0,0,0.015,71.829,0,0,0,8034.346,0.015,0,0,0,0,0,0,0,0,0,336.392,10.738,0,0,0,0,0.007,0,0,0,0,0,0.001,0.548,0,0,0,0.059,0,0,0,7.883,0.007,0,0,0,10.281,0.034,0,0,0,0,0
South America,1887,31954600,0,0,0,1.092,1.085,14800,0.034,0.039,0,1.085,0.034,0,0,0,0,1.107,119.783,1.085,0,0,8378.139,0.022,0,0,0,0,0,0,0,0,0,343.793,10.759,0,0,0,0,0.007,0,0,0,0,0,0.101,1.089,0.104,0,0.004,0.095,0.004,0,0,7.961,0.009,0,0,0,10.337,0.031,0,0,0,0,0
South America,1888,32597223,0,0,0,0.898,-0.194,-17.785,0.028,0.032,0,0.89,0.027,0,0,0,0,2.004,166.921,1.975,0,0,8726.035,0.029,0,0,0,0,0,0,0,0,0,347.897,10.673,0,0,0,0,0.007,0,0,0,0,0,0.075,1.044,0.077,0,0.007,0.128,0.007,0,0,8.038,0.011,0,0,0,10.466,0.03,0,0,0,0,0
South America,1889,33250732,0,0,0,1.762,0.865,96.327,0.053,0.061,0,1.755,0.053,0,0,0,0,3.767,215.509,3.73,0,0,9081.774,0.037,0,0,0,0,0,0,0,0,0,355.738,10.699,0,0,0,0,0.007,0,0,0,0,0,0.148,1.071,0.152,0,0.013,0.159,0.014,0,0,8.115,0.013,0,0,0,10.633,0.026,0,0,0,0,0
South America,1890,33931029,0,0,0,1.381,-0.381,-21.622,0.041,0.027,0,1.37,0.04,0,0,0,0,5.148,265.329,5.1,0,0,9441.139,0.048,0,0,0,0,0,0,0,0,0,359.365,10.592,0,0,0,0,0.011,0,0,0,0,0,0.106,1.046,0.109,0,0.018,0.189,0.018,0,0,8.183,0.015,0,0,0,10.366,0.032,0,0,0,0,0
South America,1891,34591430,0,0,0,0.986,-0.396,-28.647,0.028,0.03,0,0.938,0.027,0,0,0,0,6.134,315.265,6.038,0,0,9799.185,0.095,0,0,0,0,0,0,0,0,0,358.046,10.351,0,0,0,0,0.048,0.001,0,0,0,0,0.073,1.014,0.072,0,0.02,0.217,0.02,0,0,8.239,0.026,0,0,0,10.047,0.117,0,0,0,0,0
South America,1892,35279004,0,0,0,1.451,0.465,47.212,0.041,0.047,0,1.385,0.039,0,0,0,0,7.584,365.264,7.423,0,0,10154.739,0.161,0,0,0,0,0,0,0,0,0,355.555,10.078,0,0,0,0,0.066,0.002,0,0,0,0,0.106,1.006,0.105,0,0.024,0.244,0.024,0,0,8.287,0.04,0,0,0,9.879,0.164,0,0,0,0,0
South America,1893,35978219,0,0,0,1.601,0.15,10.354,0.045,0.054,0,1.554,0.043,0,0,0,0,9.186,415.89,8.977,0,0,10504.944,0.209,0,0,0,0,0,0,0,0,0,350.205,9.734,0,0,0,0,0.048,0.001,0,0,0,0,0.118,1.008,0.119,0,0.028,0.268,0.027,0,0,8.324,0.047,0,0,0,9.549,0.112,0,0,0,0,0
South America,1894,36695001,0,0,0,2.034,0.432,27.002,0.055,0.068,0,1.993,0.054,0,0,0,0,11.219,468.34,10.97,0,0,10864.822,0.249,0,0,0,0,0,0,0,0,0,359.878,9.807,0,0,0,0,0.04,0.001,0,0,0,0,0.145,1.028,0.147,0,0.032,0.293,0.032,0,0,8.363,0.051,0,0,0,9.719,0.097,0,0,0,0,0
South America,1895,37429731,0,0,0,2.829,0.795,39.099,0.076,0.083,0,2.788,0.074,0,0,0,0,14.048,544.448,13.758,0,0,11227.009,0.289,0,0,0,0,0,0,0,0,0,362.186,9.676,0,0,0,0,0.04,0.001,0,0,0,0,0.19,1.456,0.195,0,0.039,0.329,0.039,0,0,8.4,0.054,0,0,0,9.675,0.083,0,0,0,0,0
South America,1896,38182813,0,0,0,2.88,0.051,1.813,0.075,0.08,0,2.84,0.074,0,0,0,0,16.928,620.205,16.598,0,0,11588.316,0.33,0,0,0,0,0,0,0,0,0,361.307,9.463,0,0,0,0,0.04,0.001,0,0,0,0,0.188,1.427,0.193,0,0.045,0.364,0.045,0,0,8.432,0.056,0,0,0,9.567,0.077,0,0,0,0,0
South America,1897,38954656,0,0,0,2.759,-0.121,-4.198,0.071,0.076,0,2.719,0.07,0,0,0,0,19.687,697.6,19.317,0,0,11954.093,0.37,0,0,0,0,0,0,0,0,0,365.777,9.39,0,0,0,0,0.04,0.001,0,0,0,0,0.172,1.428,0.176,0,0.05,0.396,0.05,0,0,8.463,0.058,0,0,0,9.588,0.073,0,0,0,0,0
South America,1898,39745685,0,0,0,3.177,0.418,15.139,0.08,0.083,0,3.114,0.078,0,0,0,0,22.863,775.669,22.431,0,0,12321.922,0.432,0,0,0,0,0,0,0,0,0,367.829,9.255,0,0,0,0,0.062,0.002,0,0,0,0,0.187,1.409,0.191,0,0.056,0.427,0.056,0,0,8.493,0.062,0,0,0,9.564,0.109,0,0,0,0,0
South America,1899,40552775,0,0,0,3.715,0.539,16.955,0.092,0.099,0,3.631,0.09,0,0,0,0,26.579,855.229,26.062,0,0,12691.437,0.517,0,0,0,0,0,0,0,0,0,369.514,9.112,0,0,0,0,0.084,0.002,0,0,0,0,0.201,1.386,0.204,0,0.062,0.457,0.062,0,0,8.519,0.068,0,0,0,9.505,0.14,0,0,0,0,0
South America,1900,41393246,0,0,0,3.166,-0.55,-14.793,0.076,0.047,0,3.048,0.074,0,0,0,0,29.744,967.289,29.11,0,0,13132.839,0.634,0,0,0,0,0,0,0,0,0,441.402,10.664,0,0,0,0,0.117,0.003,0,0,0,0,0.162,1.882,0.163,0,0.066,0.501,0.066,0,0,8.585,0.077,0,0,0,11.027,0.174,0,0,0,0,0
South America,1901,42215587,0,0,0,6.401,3.235,102.199,0.152,0.091,0,6.282,0.149,0,0,0,0,36.145,1281.282,35.392,0,0,13615.497,0.753,0,0,0,0,0,0,0,0,0,482.659,11.433,0,0,0,0,0.119,0.003,0,0,0,0,0.317,5.174,0.326,0,0.077,0.643,0.077,0,0,8.67,0.084,0,0,0,11.912,0.159,0,0,0,0,0
South America,1902,43071576,0,0,0,7.379,0.978,15.283,0.171,0.103,0,7.28,0.169,0,0,0,0,43.525,1616.37,42.673,0,0,14125.087,0.852,0,0,0,0,0,0,0,0,0,509.589,11.831,0,0,0,0,0.099,0.002,0,0,0,0,0.357,5.418,0.369,0,0.089,0.787,0.089,0,0,8.765,0.087,0,0,0,12.377,0.122,0,0,0,0,0
South America,1903,43944165,0,0,0,7.676,0.297,4.022,0.175,0.102,0,7.562,0.172,0,0,0,0,51.201,1966.63,50.235,0,0,14648.489,0.965,0,0,0,0,0,0,0,0,0,523.402,11.911,0,0,0,0,0.114,0.003,0,0,0,0,0.341,5.487,0.351,0,0.1,0.928,0.101,0,0,8.863,0.09,0,0,0,12.673,0.133,0,0,0,0,0
South America,1904,44837141,0,0,0,8.665,0.989,12.888,0.193,0.109,0,8.544,0.191,0,0,0,0,59.866,2332.572,58.78,0,0,15182.334,1.086,0,0,0,0,0,0,0,0,0,533.845,11.906,0,0,0,0,0.121,0.003,0,0,0,0,0.38,5.654,0.394,0,0.112,1.068,0.113,0,0,8.959,0.093,0,0,0,12.732,0.126,0,0,0,0,0
South America,1905,45751052,0,0,0,9.211,0.546,6.3,0.201,0.11,0,9.057,0.198,0,0,0,0,69.077,2703.42,67.837,0,0,15727.317,1.24,0,0,0,0,0,0,0,0,0,544.983,11.912,0,0,0,0,0.154,0.003,0,0,0,0,0.379,5.572,0.392,0,0.124,1.201,0.125,0,0,9.054,0.098,0,0,0,12.888,0.159,0,0,0,0,0
South America,1906,46686450,0,0,0,12.329,3.118,33.85,0.264,0.139,0,12.113,0.259,0,0,0,0,81.407,3083.359,79.95,0,0,16279.775,1.456,0,0,0,0,0,0,0,0,0,552.458,11.833,0,0,0,0,0.216,0.005,0,0,0,0,0.486,5.605,0.501,0,0.139,1.33,0.141,0,0,9.149,0.107,0,0,0,13.018,0.221,0,0,0,0,0
South America,1907,47643912,0,0,0,12.685,0.355,2.883,0.266,0.139,0,12.378,0.26,0,0,0,0,94.092,3471.823,92.329,0,0,16842.822,1.763,0,0,0,0,0,0,0,0,0,563.047,11.818,0,0,0,0,0.306,0.006,0,0,0,0,0.439,5.418,0.451,0,0.154,1.453,0.155,0,0,9.243,0.119,0,0,0,13.151,0.257,0,0,0,0,0
South America,1908,48624026,0,0,0,14.887,2.202,17.36,0.306,0.155,0,14.494,0.298,0,0,0,0,108.978,3870.367,106.822,0,0,17410.082,2.156,0,0,0,0,0,0,0,0,0,567.26,11.666,0,0,0,0,0.393,0.008,0,0,0,0,0.536,5.621,0.552,0,0.17,1.573,0.172,0,0,9.333,0.134,0,0,0,13.15,0.305,0,0,0,0,0
South America,1909,49616018,0,0,0,13.407,-1.48,-9.943,0.27,0.134,0,12.82,0.258,0,0,0,0,122.385,4268.458,119.643,0,0,17980.383,2.742,0,0,0,0,0,0,0,0,0,570.302,11.494,0,0,0,0,0.586,0.012,0,0,0,0,0.464,5.506,0.47,0,0.183,1.685,0.184,0,0,9.42,0.158,0,0,0,13.143,0.436,0,0,0,0,0
South America,1910,50638665,0,0,0,17.246,3.84,28.642,0.341,0.163,0,16.719,0.33,0,0,0,0,139.631,4742.935,136.362,0,0,18651.592,3.27,0,0,0,0,0,0,0,0,0,671.208,13.255,0,0,0,0,0.528,0.01,0,0,0,0,0.568,6.453,0.584,0,0.2,1.82,0.201,0,0,9.555,0.174,0,0,0,15.54,0.367,0,0,0,0,0
South America,1911,51634886,0,0,0,19.163,1.916,11.111,0.371,0.174,0,18.558,0.359,0,0,0,0,158.794,5253.733,154.92,0,0,19367.646,3.874,0,0,0,0,0,0,0,0,0,716.056,13.868,0,0,0,0,0.605,0.012,0,0,0,0,0.622,6.912,0.64,0,0.217,1.96,0.219,0,0,9.708,0.19,0,0,0,16.61,0.396,0,0,0,0,0
South America,1912,52661325,0,0,0,19.991,0.828,4.321,0.38,0.172,0,19.251,0.366,0,0,0,0,178.785,5787.16,174.17,0,0,20117.742,4.615,0,0,0,0,0,0,0,0,0,750.094,14.244,0,0,0,0,0.74,0.014,0,0,0,0,0.618,7.128,0.632,0,0.234,2.101,0.236,0,0,9.873,0.21,0,0,0,17.658,0.472,0,0,0,0,0
South America,1913,53698772,0,0,0,21.123,1.132,5.663,0.393,0.178,0,20.218,0.377,0,0,0,0,199.908,6341.285,194.388,0,0,20887.988,5.52,0,0,0,0,0,0,0,0,0,770.246,14.344,0,0,0,0,0.905,0.017,0,0,0,0,0.603,7.16,0.614,0,0.25,2.239,0.252,0,0,10.043,0.232,0,0,0,18.193,0.498,0,0,0,0,0
South America,1914,54758303,0,0,0,17.195,-3.928,-18.595,0.314,0.155,0,16.276,0.297,0,0,0,0,217.103,6900.495,210.665,0,0.004,21675.088,6.435,0,0,0,0,0,0.004,0,0,0,787.1,14.374,0,0,0,0,0.915,0.017,0,0,0,0,0.541,7.549,0.55,0,0.262,2.374,0.263,0,0.001,10.214,0.251,0,0,0.012,18.618,0.493,0,0,0,0,0
South America,1915,55840407,0,0,0,15.088,-2.107,-12.252,0.27,0.134,0,13.722,0.246,0,0,0,0,232.191,7468.774,224.386,0,0.015,22474.463,7.791,0,0,0,0,0,0.011,0,0,0,799.375,14.315,0,0,0,0,1.356,0.024,0,0,0,0,0.481,7.766,0.473,0,0.27,2.507,0.271,0,0.003,10.386,0.282,0,0,0.035,19.109,0.688,0,0,0,0,0
